DATE,Target,Etching1,Etching2,Etching3,CVD1,CVD2,CVD3,Photo1,Photo2,D2TI13027 24,D2TI13029 18,D2TI13029 19,D2TI13029 20,D2TI13030 1,D2TI13031 21,D2TI13032 16,D2TI13047 20,D2TI13050 12,D2TI13078 8,D2TI13084 18,D2TI13102 24,D2TI13105 23,D2TI13107 8,D2TI13108 7,D2TI13108 8,D2TI13109 5,D2TI13109 7,D2TI13109 9,D2TI13109 17,D2TI13109 20,D2TI13110 13,D2TI13123 6,D2TI13132 1,D2TI13132 8,D2TI13132 23,D2TI13134 19,D2TI13135 3,D2TI13152 10,D2TI13152 23,D2TI13206 4,D2TI13206 16,D2TI13208 9,D2TI13208 24,D2TI13215 19,D2TI13415 21,D2TI14002 22,D2TI14009 2,D2TI14010 6,D2TI14010 23,D2TI14021 7,D2TI16002 2,D2TI17103 15,D2TI17103 22,D2TI17104 15,D2TI17105 4,D2TI17105 14,D2TI17106 5,D2TI17107 14,D2TI17109 6,D2TI17109 9,D2TI17109 14,D2TI17109 15,D2TI18038 13,D2TIC13007 7,D2TIC13007 8,D2TIC13111 11
2017-09-28,0.6,32.907324722,26.442352677,0.0124790502,0.0123454596,0.0144887946,26.249998093,35,71.968994239,203.16201788,198.02723862,197.99907972,198.08441606,195.47668693,192.12161661,189.3116332,227.03912383,221.02006226,221.10740447,227.45160514,238.42048019,235.05653818,231.64810836,228.13509811,227.70116704,215.36584539,216.50091266,215.76213072,216.5196048,215.48475021,201.58995023,167.68456251,163.18624672,163.18180117,163.25128663,138.62911661,134.08944113,168.08065247,167.92480135,169.11941405,169.1137834,136.92661025,136.93779295,136.81404949,228.70298343,177.57039756,21.163675336,21.654221018,20.56920872,25.224614228,149.83609319,149.31771674,149.49870417,69.048199972,62.243605882,61.815511703,144.55506563,121.56767472,147.53711523,147.37843383,147.17853416,147.2510422,160.10820085,127.92365828,128.02501792,190.16519304
2017-09-29,0.2,32.474366732,28.020050091,0.0125848249,0.0135707361,0.0147712418,26.249998093,35,71.89284607,203.26107848,198.25544042,198.28305588,198.3503231,194.87601089,192.39757672,189.65156746,227.07346254,220.93922567,220.71584375,227.43503876,238.38300297,233.70380952,231.44979711,226.81920349,228.04146913,215.78256741,215.60587202,216.14188769,215.66847489,215.82387081,201.76206369,167.57319625,163.27054902,163.30939339,163.37877229,138.65355738,134.06261329,167.90289307,167.8557891,169.14779026,169.17836623,136.97950498,136.87036617,137.02466975,228.8487703,177.41230073,19.524315567,20.184173625,19.717240273,23.974544757,149.71564294,149.73031702,149.85199799,69.231393159,61.814484716,61.725735129,142.81896304,120.65696721,147.54641924,147.47096754,147.30574301,147.34053763,160.11187805,127.94197057,127.93652014,189.97819789
2017-09-29,0.5,31.946330084,27.903234128,0.0120008506,0.0091262413,0.0141801921,18.381381084,0.0063016471,72.092396313,202.96114321,197.86446112,197.92180282,197.9837412,195.04411827,192.02789981,189.36906421,227.01634152,221.07957519,220.95389887,227.19850616,237.68212491,234.20789469,230.82531219,227.19902386,226.75629121,216.09691334,215.45268516,216.38119119,215.32603442,216.08437768,201.1767906,167.6759063,163.40214107,163.4368425,163.58686199,138.38035805,134.1483086,167.73261012,167.62486021,169.15987124,169.15556461,136.84204817,136.96847927,136.99060379,229.00660984,177.42536659,19.227943639,19.657680007,19.635886723,23.128877625,149.7161758,152.23117615,152.79970912,70.298661574,61.965760677,62.520818729,142.90281066,120.76778516,147.999135,148.27746143,148.70614091,148.66363901,160.13034229,128.03099452,127.9836885,189.69738404
2017-09-29,0.3,33.010393934,29.497867133,0.0120864881,0.0091766118,0.0140204707,0.0173810357,0.0058013428,71.115916045,204.04953847,198.15437586,198.58333914,198.72413,194.71924232,192.95304038,189.43469046,227.84579558,220.77500335,221.29513484,227.53148151,238.35269858,235.02486159,230.93933572,227.09137716,227.01351435,215.98910869,215.49406333,215.0062302,215.688092,216.1937126,201.0403496,167.70508005,163.60852753,163.68303579,163.73530427,138.5941831,134.13781186,167.55419562,167.50261251,169.16696772,169.14902253,136.90702828,136.85270668,137.09334246,229.13856547,177.15998456,19.333861375,19.708286357,19.630442105,22.239230856,150.0237224,153.80900954,152.7604854,70.974123994,63.205290718,63.278388923,144.34435733,120.88877961,149.75743898,149.83508139,149.71778908,149.71594454,160.09843728,127.95517707,128.04995695,190.39882147
2017-09-29,0.3,31.817579768,31.949969495,0.0101279541,0.0102878786,0.0133553566,0.0162796435,0.0054626285,70.763065701,204.09652163,199.05807855,199.09305222,199.07917436,195.77346291,193.00367415,190.25851551,227.91267879,221.76641208,220.97149215,227.3226038,238.10670177,234.95249013,230.55293385,227.82331798,227.21910398,214.99836372,216.30020703,215.53786084,216.09782754,214.89379577,201.20828243,168.08309205,163.73739226,163.76401251,163.74023272,138.47924495,134.07558686,167.38263758,167.23977105,169.32851685,169.28808714,136.79278514,136.85609796,137.09815969,228.8027709,177.37017647,19.90736849,19.847506251,20.749343662,21.675924905,149.90515496,152.76356771,153.09497684,71.091378073,63.183371543,63.192924214,143.99838136,123.06456365,150.03328008,150.10067079,150.01819109,149.99317237,160.13579206,128.09159944,128.11149638,190.12773471
2017-09-29,0.3,33.228252441,31.750660676,0.0105389216,0.0107608855,0.013750391,0.0177946013,0.0063897177,70.745751748,204.51262187,199.54224669,199.53403572,199.51670331,195.82700451,193.4825889,190.88553967,228.80957122,222.13417681,221.33920321,228.38454984,239.75089989,235.69743793,231.35288231,226.80582534,228.0277471,215.40191927,216.05717624,215.99793183,216.39235024,216.27862323,201.93478631,167.9046208,163.73792799,163.75566626,163.7514107,138.371862,134.1836668,167.2435926,167.3050504,169.3210935,169.40531969,136.8832823,136.73707692,137.17078344,229.88533909,177.17631157,21.397765034,21.016429776,20.798958879,22.309146033,149.88139298,152.27571773,152.174555,71.073046532,63.366151427,63.274211259,145.10308607,124.16767934,150.21432787,150.28463621,150.24777886,150.26544544,160.14597646,127.99237088,128.02801129,190.16539932
2017-09-29,0.2,34.133324292,29.552557288,0.0110361475,0.0076991587,0.0141930828,0.0166206329,0.0053216386,72.243849481,203.56142702,198.34388162,198.40338745,198.40868252,196.17394244,192.3804664,189.86491675,227.82109388,221.78950452,222.18859102,228.56875901,238.69860776,235.67504644,231.36821129,228.32908956,227.99693586,216.72223167,216.06068837,217.20365144,216.1067751,216.96125882,202.34515467,168.05559862,163.75377008,163.75367999,163.68944376,138.35524346,134.10094228,167.26994213,167.20223338,169.24650279,169.24334014,136.8494246,136.65796345,137.1562474,229.89888175,176.9367126,20.854584979,20.466976205,19.77390535,21.647549286,149.59567933,151.51129616,152.21016509,71.123089931,63.185916406,63.080198078,144.50387633,122.92673538,150.32438193,150.28365875,150.28199457,150.28305481,160.11955262,127.9792616,127.95588502,189.8050442
2017-09-30,0.3,33.953038759,32.278606855,0.0108911139,0.0085478723,0.0136089236,0.0171077672,0.0056895937,72.389841944,203.4585856,198.51890027,198.41871148,198.46427049,195.35059843,192.52128632,189.93676917,227.81912997,221.6188456,222.12653696,228.53130756,239.43694646,236.53894379,232.28824667,228.91913758,228.76373338,217.47675621,216.75988334,216.77571343,216.93323415,217.72541629,201.70951635,167.88449551,163.69220693,163.68942693,163.65041276,138.43535994,133.99363058,167.19981299,167.20081472,169.23731773,169.28615495,136.60991214,136.72745787,137.16665929,230.05123661,176.91309397,19.870114335,19.61819129,19.243338701,20.845774778,149.55187909,152.30737424,152.35410434,71.314253104,63.084145739,63.114198963,143.55739896,121.43877142,150.30726994,150.27592396,150.21516977,150.20781683,160.11799457,127.9696397,128.0647532,190.02156667
2017-09-30,0.2,33.550200285,29.188617903,0.0101594325,0.007727621,0.0123455575,0.0216303188,35,72.349480605,203.38354992,198.25927285,198.28141533,198.22682654,195.10645273,192.21527165,189.54305019,227.86042237,221.77879357,222.08617737,228.4137752,239.56311398,236.59574507,232.81662634,229.73090957,229.36725695,216.90785617,217.38957231,216.62906392,217.50853499,216.79829392,202.1862349,168.00239436,163.6491171,163.61391875,163.58791837,138.42080771,134.05345658,167.1799206,167.08578173,169.28026868,169.26856447,136.69655278,136.74131484,137.21530753,229.77005865,176.74005115,19.532864899,19.153176969,18.947928915,20.334816987,149.49738568,152.64751111,152.23935205,71.059351742,63.003088632,62.980776814,142.84660858,120.27962817,150.13984688,150.10430517,150.09984062,150.12162181,160.12585555,127.97698776,127.99428183,190.36265252
2017-09-30,0.1,33.625107906,31.499400168,0.0085676441,0.0093260209,0.0126502161,26.249998093,35,72.776595337,203.83320245,198.53752665,198.58247346,198.60194459,195.08849433,192.68702284,189.90546028,227.78684793,221.65813444,221.96295687,228.3291921,239.46043327,236.51666591,233.36707972,229.67326307,229.85499005,216.62601293,217.66526699,217.08978894,217.96339023,216.95731052,202.64397727,167.97827574,163.58186138,163.58810766,163.59254941,138.44248852,134.00685582,167.04715148,166.94236979,169.2464734,169.2202305,136.65590945,136.84222144,137.28305908,229.82752147,176.93625135,19.216166822,18.950704373,21.250569787,20.015966302,149.466478,151.53122514,151.17803321,70.994591933,62.821726549,62.729083157,141.91951587,120.38009398,150.08343915,150.14361213,150.09756076,150.07783375,160.13644497,127.9590228,128.0363193,189.93974957
2017-09-30,0.5,33.636806687,33.909914369,0.0104453294,0.009804509,0.0130377205,26.249998093,35,71.084220134,203.95192149,198.99595033,199.04056893,199.02559385,195.58472487,192.93643147,190.49784677,227.87995534,221.59863039,221.7245194,228.49660419,238.19116946,235.22242917,231.81925272,228.86653051,229.36729651,217.37325973,216.83695726,217.93939161,216.4647039,217.3436712,202.80372439,167.84037686,163.59279524,163.56216688,163.51536893,138.39970338,134.17407112,167.02169583,167.17109614,169.20598421,169.24678975,136.75315846,136.72395119,137.20551789,229.96811392,177.55298996,21.372965668,21.643444562,22.930061525,21.669343959,149.26687599,151.55767164,152.29018247,71.540864043,62.805371877,63.044351402,141.4376196,121.73409776,150.2866306,150.32560195,150.32612915,150.30928037,160.19847962,128.09232393,128.01162726,189.78363128
2017-09-30,0.4,33.703482829,28.695560628,0.0137064208,0.0114532776,0.0134331175,26.249998093,35,71.383333002,203.71679366,198.59713646,198.5555547,198.57589909,195.68414804,192.58084796,189.98066047,227.86945104,221.79735877,222.34961229,227.98899368,238.02152457,235.30083391,231.74669392,228.94661699,228.54449643,217.42689901,216.56357584,217.6205432,216.43866973,217.40418971,202.10856106,168.03599386,163.51140818,163.49780561,163.46445228,138.29976279,134.09427109,167.4689127,167.79033629,169.24562223,169.26507231,136.71076437,136.74729943,137.26051633,229.98020335,176.95492792,23.597137063,23.303229671,23.519679343,23.793651735,149.42492135,152.5978371,152.64490563,71.342056025,63.230232709,63.507879707,142.97179346,123.02880458,150.38712665,150.42454154,150.2964521,150.25044231,160.19501884,128.03437958,127.9253281,190.04781219
2017-09-30,0.2,31.61061258,31.249639478,0.0139152409,0.0093007591,0.014026744,26.249998093,35,71.711546381,203.73159145,198.65753681,198.69201299,198.66436947,195.41917693,192.63884126,189.91077629,227.87860535,221.92497812,222.50417583,227.34039957,237.86397809,235.08216365,232.27256851,229.14569574,228.99611876,217.3874083,217.06849813,215.89054275,216.69471855,216.89911547,201.67534021,168.11609554,163.44824979,163.42366405,163.38738428,138.4718402,133.9809851,167.88857258,167.9729992,169.2472709,169.25155678,136.83632892,136.84672311,137.12058258,228.73129701,176.99463609,23.630997754,23.209355153,22.106488092,23.698420546,149.37279514,153.63127395,153.79455521,71.569054917,63.732089163,63.735528258,144.44400418,122.51646772,149.80095498,149.97685751,149.96555273,149.98698428,160.12324301,128.03190895,128.11261011,190.06451665
2017-10-01,0.2,30.075171662,31.111084501,0.0138059231,0.0103751583,0.0139125098,26.249998093,25.055652932,71.822116098,203.5777751,198.59366362,198.59246773,198.5687977,195.48131923,192.51126102,189.97013034,227.74092773,221.47836692,220.74503189,227.23800194,238.16828201,235.29922462,231.98352741,229.1239045,228.80693761,215.89032922,217.25197486,216.52922143,217.36821369,216.00590854,202.1642622,168.14257899,163.38264783,163.33344183,163.28817556,138.57056878,134.05731096,167.93860179,167.90293836,169.24244103,169.29654175,136.7638259,136.87547861,137.24390169,228.73138655,177.00041732,21.422314571,21.62217313,20.879059309,22.07829945,149.62388919,153.89179113,153.95951185,71.500213624,63.610981663,63.635375591,144.09537667,121.24599924,149.81752583,149.88914856,149.8732878,149.77915914,160.13363158,127.99091221,127.99390867,190.27982615
2017-10-01,0.3,34.818023761,29.638843346,0.0114535026,0.0095452412,0.0135897995,8.2293233793,0.0053936091,71.538133391,203.57137542,198.29459392,198.38001482,198.4130688,195.38119635,192.40702127,189.73267722,227.79116896,221.8189226,220.70944257,227.37815066,237.82781404,233.54007945,231.35107999,227.68779681,228.89358476,216.54032807,216.46006309,216.79011727,216.40540494,216.36403632,202.58796716,168.37868087,163.27497665,163.25809983,163.19789899,138.44307205,134.01924411,168.04338371,168.10214671,169.31163537,169.30315992,136.78511047,136.87302482,137.24142151,228.80062085,176.97003287,20.483389545,20.714357717,20.500680364,21.414358687,149.74868682,153.83805957,153.84273772,71.458404531,63.595088094,63.542605545,142.68304937,120.13616274,149.74140163,149.91367607,149.6558801,149.69327846,160.1231811,127.92550372,127.92292945,189.78708115
2017-10-01,0.3,32.998544467,31.91256034,0.0090917438,0.0105325054,0.0123543032,0.0174938306,0.0054016017,72.008912708,204.23632978,198.85060347,198.89889597,199.0118884,195.2826077,192.98856727,190.03658243,228.28252345,221.64490607,220.94252076,227.47096065,237.19206079,233.99884031,230.61565077,227.79604781,227.49104333,216.61658026,215.70155447,217.02021524,215.79423971,217.04934769,202.38177039,168.30079305,163.19826224,163.18660551,163.15220626,138.79416616,134.0094515,168.05872482,168.03000184,169.26568864,169.20700477,136.79013071,136.89417116,137.5320163,229.57810376,176.98263935,19.85206217,20.295636045,20.507332991,21.380850703,149.59233875,154.12557757,153.62424981,71.764444086,63.47387085,63.549208967,141.37717126,119.96229675,149.76137791,149.83226608,150.06184046,150.1040255,160.1205335,127.9808469,127.90454335,189.63589498
2017-10-01,0.5,33.769861633,32.840785688,0.0106748534,0.0115778071,0.0125799748,0.0170121737,0.0055085809,72.103672518,203.57050714,198.66254389,198.54431566,198.57131875,195.78681035,192.59071186,190.02907778,227.63932592,221.49972771,220.59926513,228.20082796,238.12320185,234.2627244,230.9061499,228.17589986,227.8245015,217.12519852,216.46415303,215.9445315,216.76363612,217.2998501,201.44916279,168.06679211,163.13650774,163.11638065,163.08133287,138.42964851,133.97585114,167.9303218,167.97533089,169.24095062,169.31111787,136.67271753,136.76088675,137.42044807,230.02318632,176.98703815,20.704606262,20.444346886,20.105847618,21.228206276,149.55209941,153.60642984,153.69335204,71.316983915,63.299846936,63.52886835,143.40317309,121.02810616,149.99270324,149.87152275,149.93563927,149.86428631,160.09744326,128.08505596,128.07866299,190.04183554
2017-10-01,0.2,34.669278003,31.026310052,0.0100000883,0.0103749779,0.0127410793,8.031776732,0.0060022363,72.370998729,203.29356195,198.11139528,198.08974314,198.14217932,195.32053419,192.18486627,189.44143035,227.73548036,221.84817854,222.01777033,228.27349694,238.54987135,234.55505469,231.55628529,229.10114659,228.56150468,215.92480845,217.24453084,216.4327368,217.3508588,216.12027826,202.42087104,168.30527557,163.08851833,163.05893086,163.04037331,138.2689644,134.17931786,167.9291732,167.88640607,169.29395793,169.27984314,136.74213963,136.8124949,137.26469778,229.69298927,176.82884208,19.476688208,20.015089229,19.388920997,21.070530157,149.68206292,152.50410081,151.99418289,70.787567103,63.390183964,62.717226542,141.09297548,116.04176274,149.08627333,148.10756166,147.93607044,148.22780503,160.04575914,128.02173858,128.03078678,190.2991035
2017-10-01,0.1,34.521720995,35.308130168,0.0108761639,0.0110471511,0.01250957,0.0181480047,0.0059706657,72.242981639,203.32711418,198.09163908,198.17577816,198.17496427,195.09916053,192.10764672,189.45345792,227.55833436,221.40920236,221.44230267,228.18442505,239.20084516,235.1966902,232.35589365,228.32745645,229.47975569,216.53978595,217.4714909,217.10402362,217.61334588,216.95545669,202.90248424,168.31847593,163.01937265,162.99339609,162.97255011,138.48570487,134.06829829,167.75771484,167.7325938,169.24946371,169.31234058,136.71837464,136.75199464,137.31702988,229.94291811,177.00684857,18.239535409,19.14116068,18.560685928,20.128636545,149.40092817,151.71106319,151.46292073,70.89688191,62.637367249,62.634775128,134.1964173,112.78459557,148.56762737,148.56461083,148.73568863,148.67085144,160.04286505,127.90532188,127.9638747,190.17015947
2017-10-02,0.3,35.013124663,28.543168891,0.0082729243,0.0100031357,0.0137462386,0.0177997443,0.0055777931,72.671269796,203.17695421,198.19083389,198.11601939,198.04456676,195.1069222,192.11956582,189.57052821,227.62873815,221.33406136,220.94281258,228.51427144,238.32403218,234.50124816,231.49051717,228.72130357,228.63330612,217.41054484,216.74987139,218.0605653,216.86232701,217.58284584,203.19281928,168.21436688,162.97283891,162.95700092,162.96547541,138.42269763,133.99827959,167.6628722,167.56505914,169.26460884,169.2626518,136.65007691,136.65713616,137.31007918,229.94311738,176.73654839,17.50440352,18.418827784,18.259126669,19.021585316,149.34195431,151.06697256,151.51072383,70.878703708,62.412380401,62.283230919,132.36170302,110.82340545,148.61999378,148.46084383,148.7482293,148.56896789,160.0511402,128.0038997,127.98098068,189.51016621
2017-10-26,0.8,22.479828226,30.286380891,0.0126533141,0.0079360698,0.0116844492,0.0181557367,0.0054970528,68.456495137,206.49063959,201.77623145,201.8473842,202.0220446,199.05342378,195.96476192,192.76388006,232.56504898,226.19001564,224.87650905,231.23221301,240.35384693,235.82098975,231.88144749,226.84402133,229.14790133,215.47680615,217.12938962,217.07168737,218.29068914,217.41275877,207.08432829,166.29812616,163.27667666,163.39086967,163.45187502,141.79674653,134.85554551,167.71111404,167.92001281,169.46239306,169.59347625,137.48737245,137.60853118,140.91102497,232.70769885,179.0534113,17.315874879,17.592185756,17.072739385,20.048237149,151.40806676,155.15224193,155.25043836,72.156147981,61.921752204,63.987273033,133.56000793,115.66080631,150.44389713,151.72417586,152.13084647,152.17240093,160.1139072,128.01596022,128.09136927,192.91248734
2017-10-26,1.3,25.961996053,35.443597785,0.0067140607,0.0090173642,0.0120813879,0.0147944451,0.0048536366,69.251494431,204.65622034,198.95942079,199.10369095,199.36514578,197.85718572,193.63452519,190.78715146,229.9166234,224.47233988,223.51970302,229.36851803,237.63674866,234.24643308,231.80836841,228.90877961,228.65364152,217.72578994,217.02460362,218.42034386,216.23736031,216.87000237,206.84085141,167.82710347,163.47225409,163.51275229,163.53261994,143.35095265,134.87435522,168.02817878,168.04256296,169.67775084,169.45676291,137.67545986,137.48523211,140.95123811,230.91561404,178.88530743,16.406841296,16.696638893,15.855114442,17.990227463,151.20432478,154.84756112,155.19938129,72.533870497,64.198798533,64.239917699,133.11581943,115.86605454,152.14398952,152.16815978,152.11828044,152.182273,160.09284519,128.00061651,127.84254031,191.21847602
2017-10-26,1.7,31.415597983,31.428005465,0.0079856653,0.0089598572,0.0113064182,0.017159722,3.3644120142,67.615952001,204.2178158,199.23431978,199.1917145,199.29221135,196.09110436,193.42491682,190.81677217,229.90182533,223.61137128,221.88397872,228.66469358,236.54025484,233.32525594,230.44615191,227.26739873,226.95492251,217.22880035,215.62614179,215.75682328,213.95398861,214.81215615,203.82436538,167.49529837,163.53521557,163.54396326,163.55383204,142.83578122,134.83672331,168.14620583,168.20114732,169.43175463,169.46179352,137.80894813,137.66893587,141.80029946,231.22334011,179.47042661,15.25525799,15.593967792,16.133779066,16.415354263,151.2640425,155.38030128,155.528443,72.432642802,64.267164645,64.264164303,132.74504986,116.76752888,152.34335532,152.51331007,152.5771011,152.57847935,160.12099135,128.13644605,128.11013631,191.44300235
2017-10-26,0.8,35.388076831,28.227873385,0.008404329,0.0113570777,0.0117809063,26.249998093,35,67.450523706,204.24536783,199.141123,199.21320748,199.25017227,195.82833649,193.27183194,190.57924396,229.93684076,223.60587847,223.11427918,228.88624284,236.95350241,233.86891214,230.06374733,227.49614136,226.68184656,213.43422363,213.7237535,212.88113653,214.11187216,213.50342978,202.87918328,168.17610422,163.55375925,163.54483494,163.53611342,142.46047168,134.82568294,168.32948335,168.40762925,169.45978029,169.41613371,137.69785972,137.58333817,141.18349708,231.09427864,180.3538855,17.110349674,16.63247179,17.697818636,17.333782622,152.48737317,157.20741415,156.59716941,72.155247028,64.430851782,64.650869478,134.15582678,117.72121379,152.55951485,152.65985905,152.47512847,152.44863772,160.13210227,128.11394646,128.19926155,192.02440636
2017-10-26,0.3,36.303002777,28.170617781,0.0090155786,0.0091875534,0.0122031556,26.249998093,27.954360248,67.164917652,204.45198005,199.33092616,199.46932237,199.49197425,195.97088153,193.47683132,190.59419063,229.86082366,223.52815925,222.89257107,228.42412035,237.78391795,234.51976562,231.32906962,227.16089369,227.62983496,213.48068067,214.92953978,213.93541372,215.02173056,213.50131359,203.80193659,168.39909714,163.53716512,163.53309374,163.51014449,142.73062409,134.76948691,168.36365103,168.18322034,169.42891584,169.43946772,137.65509653,137.634792,141.0849021,230.85869282,180.22493467,18.18574084,18.003534302,18.385152997,18.856413382,152.92341595,156.53242166,156.30031287,72.187590571,64.425048609,64.485754836,133.64038909,117.6578352,152.00050506,152.28326541,152.4764039,152.35000496,160.11948028,127.92450832,128.07819883,192.60460016
2017-10-26,0.2,34.541841696,31.255579173,0.0074247742,0.0088294762,0.0132037176,0.0173288465,0.0052949717,68.223813223,203.76762457,199.29987982,199.23648513,198.77471248,196.03861605,192.63464113,190.73366165,229.10418591,223.70629866,223.2017112,228.76190965,235.84897824,232.88688886,229.91467738,226.21444151,226.98282998,213.74018652,213.34518599,214.46863665,213.64036335,213.54819846,204.0086439,168.33811499,163.50567013,163.50663079,163.47614705,143.12666139,134.71873985,168.01250421,167.76967577,169.4577873,169.47762843,137.60609759,137.62938662,141.45314303,230.000394,180.16375622,18.244594068,18.396809719,18.567734761,19.412711045,152.56030282,156.6915284,156.73495695,71.831309933,63.904661041,64.347390203,134.36437839,118.31625374,151.43686565,151.79143055,152.2044875,152.29167898,160.11966707,127.95598243,127.93243485,191.63557373
2017-10-27,0.5,35.749368363,29.457646304,0.0080991862,0.0082648706,0.0119958285,0.0175514707,0.0051856425,68.680971066,204.94814642,199.62222624,199.67378121,199.6384826,195.62457077,193.79600855,191.03132577,229.38552578,223.21559064,222.25003166,228.49880552,237.05883742,233.83735313,230.1913564,226.64482623,226.61337867,214.26477513,213.3246075,214.67565247,213.60415791,214.85568111,203.80057732,167.81700663,163.47969092,163.46679684,163.48265562,142.80938465,134.61260777,167.61416148,167.42989388,169.32024098,169.46332027,137.65445434,137.55415061,141.21221678,230.49913626,180.28221174,18.209614548,18.636402959,18.599577318,19.656831741,152.65359226,157.17652443,157.10710685,72.191853121,64.561246804,64.567350992,134.02473847,117.83117627,152.29962592,152.46943482,152.5526174,152.51952482,160.12918107,128.0832285,127.9414864,191.92589132
2017-10-27,0.3,36.377994176,29.269249408,0.00752003,0.0074055555,0.0128777382,26.249998093,35,70.560662747,204.90638363,199.80563132,199.71274498,199.73322329,196.63508134,193.70697314,191.1992886,229.95786219,223.78421236,223.17841868,228.93604229,237.65584888,234.89661139,231.07550882,227.91453449,227.5727589,214.82602721,214.44808446,214.16829022,214.0205412,214.54899026,202.53819278,167.35107556,163.47392794,163.4800575,163.47437868,142.60468183,134.75516898,167.25857106,167.12006576,169.44311169,169.47484234,137.6471435,137.61423248,141.2663299,230.95414693,178.14094623,17.91640415,18.421202942,17.912647338,19.335906648,152.73807288,156.46682179,155.0846373,72.346851311,64.55922731,64.470067437,133.43883066,117.31980818,152.52082898,152.52021054,152.49217973,152.4774563,160.11519745,128.04803183,127.99269489,191.80628812
2017-10-27,0.2,36.193766255,31.750630253,0.0076480993,0.0088350646,0.0119750929,26.249998093,35,71.068310606,205.23317511,200.13194748,199.99737992,199.98016662,196.67079642,194.02727058,191.54289197,229.99963518,223.77837128,223.34867492,228.85618674,238.10957275,235.97668296,232.44770007,229.13601432,228.65782303,213.87158494,215.09592964,213.99346219,215.42939524,214.14980749,202.9916022,167.59741879,163.47980768,163.44442518,163.42749226,142.8841018,134.64379966,167.07547994,167.02235744,169.4071688,169.48565128,137.75501131,137.66902848,141.11371538,230.94946907,177.87989941,17.288972771,17.857872628,18.37996973,18.864636702,150.43305384,153.94655088,153.80759697,72.930126911,64.537097297,64.560440063,133.0039861,117.25344309,152.31004775,152.20095769,152.14124778,152.15536928,160.12494275,127.96894321,128.02306179,190.19632314
2017-10-27,0.1,36.640258724,28.314408898,0.0104733763,0.0094879702,0.0126248204,4.8614301013,0.0052171525,69.293111603,205.71413003,200.43867658,200.47116046,200.47943026,196.97994854,194.52450647,191.87619625,230.12572364,223.93384726,223.0277162,228.59968592,237.31480885,233.89959248,231.90661515,228.10383112,229.23220174,214.32580539,214.99246868,214.91172633,214.54116828,214.23247371,203.64585283,167.44787993,163.41913025,163.37754553,163.29855812,142.93273455,134.74650214,166.97280784,166.93881432,169.49300453,169.45509927,137.76651442,137.73782124,140.99676965,230.89718747,178.57732228,18.528040287,18.663837834,19.302992755,19.91274676,150.13644876,153.7124333,153.28513221,72.185710965,64.285750599,64.2937547,133.12830797,117.16606033,151.86599002,151.67023347,152.04255699,152.03322016,160.12784094,127.94518464,127.9398229,190.02850234
2017-10-27,0.5,36.470930876,27.145467244,0.0106615327,0.0103159212,0.0130241392,0.0182813894,0.0060945907,70.040115802,205.33162821,200.45803583,200.442433,200.44625672,197.4629927,194.45973594,192.02418193,230.15796306,224.01682287,223.6875006,228.47276658,236.57381767,234.02427202,230.83238761,227.62231319,227.52465166,214.80994093,213.86699445,215.23171925,213.988906,215.00068594,203.38540553,166.92378051,163.27472538,163.27009341,163.24285453,142.88711376,134.79176289,166.95603722,,,,,137.76203806,141.29142411,230.96052375,178.43394757,19.388641627,19.49312854,19.615252674,21.208548829,150.34431235,153.76625543,154.11701139,71.959987275,64.01012825,63.929932194,134.2398237,117.97614005,151.43318358,151.1036959,151.08447427,151.26426512,160.10990838,127.90623856,127.95762725,189.54913219
2017-10-27,0.4,36.158510873,28.338463315,0.011555231,0.0077125943,0.012974746,0.0171328585,0.0055736839,69.995168263,205.86509541,200.52637846,200.59615782,200.55458177,197.05992206,194.63825573,191.83411374,230.07978304,224.05913596,223.6979684,229.10514131,237.78857812,234.86968784,231.36722052,228.24796327,228.0952363,215.6989034,214.5517539,214.74785648,214.85356866,216.11331948,202.61920335,167.24222595,163.22931178,163.2175864,163.20805399,143.15357521,134.83099886,167.2937688,,,,,137.83946364,140.98733238,231.04621113,178.56562489,19.305930767,19.608991962,19.690756567,21.179217241,150.44355276,154.75847287,154.77294066,72.614795627,64.195146101,64.451781388,135.57799565,118.46864375,151.74065576,151.82657001,151.95650528,151.96368706,160.11752339,128.06702222,128.02666709,190.00721717
2017-10-28,0.6,36.018744883,30.468130582,0.0123679729,0.0085922773,0.0131205108,0.0162135325,0.0053268614,70.140940029,205.86546152,201.08278416,200.99354243,200.95601431,197.511632,194.86756584,192.47259548,230.17765804,224.07413549,223.12249389,229.20382202,237.54369619,234.85390907,231.91888038,230.02356115,228.83220672,215.05947293,215.82183881,214.81946618,216.017793,214.99152804,202.87458437,167.03899262,163.19729423,163.18578822,163.16259945,143.16144351,134.74687361,167.46978815,,,,,137.61945481,141.16771342,230.87306471,178.13681334,19.254637548,19.698878901,19.158532863,21.074364538,150.20958155,154.28261523,154.51949066,73.040870798,64.763595432,64.71888218,134.83242839,117.13875017,152.42829042,152.47298458,152.42851809,152.45441923,160.09322942,128.03690024,128.00164294,190.19626216
